"Display Name","Phone","Email","Mobile","Salesperson","Activities","City","Street","Street2","Country","Company","Occupation","Industry","TA Type","Tax ID","Type","Created on"
"CÔNG TY TNHH CHỨNG KHOÁN NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM - CHI NHÁNH ĐÀ NẴNG","","cttmai@vcbs.com.vn","","","","","Tầng 12 - 251 Nguyễn Văn Linh, Phường Thanh Khê , Thành phố Đà Nẵng","","","","CHỨNG KHOÁN","Tài chính, ngân hàng và bảo hiểm","","0101248046-002","Corporate","2025-01-14 14:47:38"
"CÔNG TY TNHH CHỨNG KHOÁN NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM - CHI NHÁNH ĐÀ NẴNG","","","","","","","","","Vietnam","","","","","","","2024-07-01 11:04:01"
"CÔNG TY TNHH CHỨNG KHOÁN NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM - CHI NHÁNH TP. HỒ CHÍ MINH","","nttnga-hcm@vcbs.com.vn","","","","","Tầng 1 đến tầng 3, số 65 Phạm Ngọc Thạch, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh, Việt Nam","","","","CHỨNG KHOẢN","Tài chính, ngân hàng và bảo hiểm","","0101248046-001","Corporate","2025-02-13 15:08:53"
"Công Ty TNHH Chứng Khoán Ngân Hàng TMCP Ngoại Thương Việt Nam – CN Thành Phố Hồ Chí Minh","","cttmai@vcbs.com.vn","","","","","Tầng 1 đến tầng 3 , Số 65 Phạm Ngọc Thạch Phường Xuân Hòa , TP Hồ Chí Minh","","","","Môi giới chứng khoán","Tài chính, ngân hàng và bảo hiểm","","0101248046-001","Corporate","2025-10-15 10:20:51"
"CÔNG TY TNHH CHỨNG NHẬN QUỐC TẾ EVERTRUST","","","","","","","","","Vietnam","","","","","","","2024-07-12 18:54:51"
"CÔNG TY TNHH CHUNG TA INTERNATIONAL TRAVELING","","dulich_quocte_chungta@chungtatravel.com","","","","","801 Trần Hưng Đạo , phường Chợ Quán, thành phố Hồ Chí Minh , Việt Nam","","","","","","GIT/FIT","0318797193","Travel Agent","2025-05-14 15:11:15"
"CÔNG TY TNHH CHUỖI CUNG ỨNG KIRIN","","terence@kirin-trans.com","","","","","Số 31, Đường số B4, Phường An Lợi Đông, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","","","","","","","0317480355","","2025-04-11 11:58:42"
"CÔNG TY TNHH CHUỖI CUNG ỨNG MAGICAL VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2025-10-29 19:07:11"
"CÔNG TY TNHH CHUỖI CUNG ỨNG PNT VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2024-05-14 21:26:49"
"CÔNG TY TNHH CHUO SENKO VIỆT NAM","","","","","","","Lầu 19, Tòa nhà Continental, 81-83-83B-85 Hàm Nghi, Nguyễn Thái Bình, Quận 1, TP HCM","","","","","","","0301941610","","2023-12-12 18:14:03"
"CÔNG TY TNHH CHUYỂN ĐỔI SỐ 365","","","","","","","","","Vietnam","","","","","","","2024-09-04 18:14:47"
"CÔNG TY TNHH CILLGOLD","0784112358","ketoan.cillgold@gmail.com","","","","","L18-11-13, tầng 18, toà nhà Vincom Center Đồng Khởi, 72 Lê Thánh Tôn, phường Bến Nghé, quận 1, Thành phố Hồ Chí Minh, Việt Nam","","Vietnam","","","","","0314913219","","2025-04-11 18:27:33"
"CÔNG TY TNHH CIRCLE VIỆT NAM TECHNOLOGIES","","","","","","","","","Vietnam","","","","","","","2026-03-30 20:37:21"
"CÔNG TY TNHH CIRCULAR PLASTICS VIỆT NAM","","han.tln@cpcrecycle.com","","","","","Đường số Đ.04, Khu công nghiệp Châu Đức, Xã Suối Nghệ, Huyện Châu Đức, Tỉnh Bà Rịa Vũng Tàu, Việt Nam.","","","","","","","3502509396","","2024-08-10 22:30:58"
"CÔNG TY TNHH CIRCULAR PLASTICS VIỆT NAM","","","","","","","","","","","","","","","","2023-12-07 17:49:54"
"Công ty  TNHH  Cisco systems Việt Nam","","","","","","","","","Vietnam","","","","","","","2024-04-16 17:12:17"
"Công ty TNHH Cisco Systems Việt Nam","","","","","","","","","Vietnam","","","","","","","2026-03-13 15:40:28"
"Công ty TNHH Cisco Systems Việt Nam","","tnguyen4@cisco.com","","","","","P.2301-2305, Keangnam Landmark Tower, P. Mễ Trì, Q. Nam Từ Liêm, TP Hà Nội","","","","","","","0100951827","","2024-01-24 19:50:10"
"Công ty TNHH Cisco Systems Việt Nam","","","","","","","","","","","","","","","","2023-08-22 11:39:34"
"CÔNG TY TNHH CISCO SYSTEMS VIỆT NAM","","mtiendat@cisco.com","","","","","P. 2301-2305 Keangnam Landmark Tower, Phường Mễ Trì, Quận Nam Từ Liêm, Thành phố Hà Nội, Việt Nam.","","","","","","","0100951827","","2024-11-11 11:24:52"
"CÔNG TY TNHH CISCO SYSTEMS VIỆT NAM","","c0ngb1nh@outlook.com","","","","","P. 2301-2305 Keangnam Landmark Tower, Phường Mễ Trì, Quận Nam Từ Liêm, Thành phố Hà Nội, Việt Nam","","","","","","","0100951827","","2024-05-16 09:51:49"
"CÔNG TY TNHH CISCO SYSTEMS VIỆT NAM","","","","","","","","","","","","","","","","2023-08-16 14:23:04"
"CÔNG TY TNHH CISCO SYSTEMS VIỆT NAM ","","","","","","","","","","","","","","","","2023-08-22 11:40:58"
"CÔNG TY TNHH CITY WISDOM VIỆT NAM","","","","","","","Tòa nhà Vincom Center, Số 72 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","","","","","","","0317886394","","2024-09-12 16:57:58"
"CÔNG TY TNHH CJ FOODS VIỆTCÔNG TY TNHH CJ FOODS VIỆT NAM- CHI NHÁNH HIỆP PHƯỚC NAM- CHI NHÁNH HIỆP PHƯỚC","","","","","","","","","Vietnam","","","","","","","2026-04-05 19:58:19"
"Công ty TNHH CJ Foods Việt Nam","","","","","","","","","Vietnam","","","","","","","2025-11-21 07:10:29"
"CÔNG TY TNHH CJ FOODS VIỆT NAM","","thao.pham2@cj.net","","","","","Khu công nghiệp Mỹ Xuân B1 - Tiến Hùng, Phường Mỹ Xuân, Thị xã Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu, Việt Nam","","","","F&B","Bán buôn thực phẩm","","3502236798","Corporate","2024-01-11 11:28:28"
"	CÔNG TY TNHH CJ FOODS VIỆT NAM - CHI NHÁNH HIỆP PHƯỚC","","","","","","","","","Vietnam","","","","","","","2026-04-05 21:46:59"
"CÔNG TY TNHH CJ FOODS VIỆT NAM ­ CHI NHÁNH HIỆP PHƯỚC","","","","","","","Lô EA2­7, Khu công nghiệp Hiệp Phước (Giai đoạn 2), Xã Hiệp Phước, Huyện Nhà Bè, TP Hồ Chí Minh, Việt Nam","","","","F&B","","","3502236798­002","","2024-03-25 22:06:20"
"CÔNG TY TNHH CJ FOODS VIỆT NAM - CHI NHÁNH HIỆP PHƯỚC","","","","","","","","","Vietnam","","","","","","","2026-04-05 21:53:29"
"CÔNG TY TNHH CJ FOODS VIỆT NAM - CHI NHÁNH HIỆP PHƯỚC","","","","","","","","","Vietnam","","","","","","","2026-04-05 21:47:17"
"CÔNG TY TNHH CJ FOODS VIỆT NAM - CHI NHÁNH HIỆP PHƯỚC","","","","","","","","","Vietnam","","","","","","","2026-04-05 21:43:52"
"CÔNG TY TNHH CJ FOODS VIỆT NAM - CHI NHÁNH HIỆP PHƯỚC","","","","","","","","","Vietnam","","","","","","","2026-04-05 19:50:14"
"CÔNG TY TNHH CJ FOODS VIỆT NAM - CHI NHÁNH HIỆP PHƯỚC","","","","","","","","","Vietnam","","","","","","","2026-01-08 12:46:07"
"CÔNG TY TNHH CJ FOODS VIỆT NAM - CHI NHÁNH HIỆP PHƯỚC","","","","","","","","","","","","","","","","2025-11-13 17:25:03"
"CÔNG TY TNHH CJ FOODS VIỆT NAM - CHI NHÁNH HIỆP PHƯỚC","","","","","","","","","Vietnam","","F&B","","","","","2024-06-18 07:57:32"
"CÔNG TY TNHH CJ FOODS VIỆT NAM - CHI NHÁNH HIỆP PHƯỚC ","","","","","","","","","Vietnam","","","","","","","2026-04-05 22:22:13"
"CÔNG TY TNHH CJ FOODS VIỆT NAM- CHI NHÁNH HIỆP PHƯỚC","","","","","","","","","Vietnam","","","","","","","2025-12-06 11:37:38"
"CÔNG TY TNHH CJ GEMADEPT LOGISTICS HOLDINGS","","hongphuong.nguyen@cj.net","","","","","06 Lê Thánh Tôn, phường Bến Nghé, Quận 1, Tp. Hồ Chí Minh","","","","Vận Chuyển","Vận tải","","0314546921","Corporate","2024-10-06 15:08:45"
"CÔNG TY TNHH CJ LOGISTICS VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2026-01-04 12:59:44"
"CÔNG TY TNHH CJ VINA AGRI - CHI NHÁNH BÌNH ĐỊNH","","","","","","","","","Vietnam","","","","","","","2024-11-17 13:33:36"
"CÔNG TY TNHH CJ VINA AGRI - CHI NHÁNH BÌNH DƯƠNG","","","","","","","","","Vietnam","","","","","","","2024-11-15 11:41:21"
"CÔNG TY TNHH CJ VINA AGRI - CHI NHÁNH BÌNH DƯƠNG","","","","","","","","","Vietnam","","","","","","","2024-08-09 09:33:42"
"Công ty TNHH CKB Investment","","","","","","","","","","","","","","","","2025-12-19 12:24:56"
"Công ty TNHH CKB Investment","","","","","","","","","","","","","","","","2025-12-19 12:23:57"
"Công ty TNHH CKB Investment","","","","","","","N15-BT02* Dự án Khu đô thị Sunny Garden City, xã Quốc Oai, thành phố Hà Nội, Việt Nam","","","","","","","0109823202","","2025-12-17 18:19:53"
"Công ty TNHH CK Travelling","","cktravellingvn@gmail.com","","","","","385b3 Nguyễn Trãi, p.Nguyễn Cư Trinh, quận 1, TP HCM","","","","","","GIT/FIT","0317858647","Travel Agent","2025-08-15 18:02:39"
"CÔNG TY TNHH C.LAB VN","","","","","","","","","Vietnam","","","","","","","2024-06-25 23:02:24"
"CÔNG TY TNHH CLAMPTEK VN","","","","","","","","","Vietnam","","","","","","","2024-10-04 17:14:18"
"CÔNG TY TNHH CLARK EQUIPMENT VIETNAM","","nthninh@clarkmhc.co.kr","","","","","Phía Bắc Quốc lộ 18, Phường Chu Văn An, TP Hải Phòng, Việt Nam","","Vietnam","","","","","0801442634","","2025-12-18 13:19:21"
"CÔNG TY TNHH CLASSIC LEAF VIỆT NAM","","","","","","","Lô CN15-02, Khu phi thuế quan và Khu công nghiệp Nam Đình Vũ (Khu 1), thuộc Khu kinh tế Đình Vũ – Cát Hải, Phường Đông Hải, Thành phố Hải Phòng, Việt Nam","","","","","","","0202159466","","2026-01-07 11:11:47"
"CÔNG TY TNHH CLASSMETHOD DANANG","","","","","","","","","Vietnam","","","","","","","2026-03-26 10:03:14"
"Công ty TNHH Cleantech Solar (Việt Nam)","","","","","","","","","Vietnam","","","","","","","2026-03-03 17:56:13"
"CÔNG TY TNHH CLICKABLE VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2024-09-29 14:39:42"
"CÔNG TY TNHH CLICK ON CAPTURE","","","","","","","","","Vietnam","","","","","","","2025-04-13 23:32:09"
"CÔNG TY TNHH CLICK VINA","","click.invoice2023@gmail.com","","","","","P1.2, tầng 2, Tòa nhà A2 số 8 Phạm Hùng, Phường Yên Hòa, Thành phố Hà Nội, Việt Nam","","","","Thăm dò dư luận","Tư vấn","","0109682505","Corporate","2025-08-13 11:24:17"
"CÔNG TY TNHH CLIO SHIPPING AND LOGISTICS VIỆT NAM","","","","","","","The Grace Tower, 71 Hoàng Văn Thái, Khu phố 1, Phường Tân Mỹ, Thành phố Hồ Chí Minh, Việt Nam","","","","","","","0315479065","","2025-10-29 17:23:19"
"Công Ty TNHH CLMV DISTRIBUTION","","","","","","","","","Vietnam","","","","","","","2025-10-08 15:50:39"
"CÔNG TY TNHH CLOUD ACE","","","","","","","","","Vietnam","","","","","","","2026-03-25 10:02:53"
"CÔNG TY TNHH CLOUDEATS VN","","linh.le@cloudeats.vn","","","","","Tầng 11, Tòa Nhà Lant, 56,58,60 Hai Bà Trưng, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","","","","","","","0317023750","","2023-08-05 12:21:05"
"CÔNG TY TNHH CMC GLOBAL","","nttlinh13@cmcglobal.vn","","","","","CMC Tower, Số 11 Phố Duy Tân, Phường Cầu Giấy, Tp. Hà Nội, Việt Nam","","","","Công nghệ thông tin","Công nghệ thông tin","","0107786442","Corporate","2023-10-19 11:03:43"
"CÔNG TY TNHH CNAV BUSINESS VALUE (VIỆT NAM)","","nicole.bui@cnavbv.com","","","","","L18-11-13, Tầng 18, Tòa nhà Vincom Center Đồng Khởi, 72 Lê. Thánh Tôn, Phường Bến Nghé, Quận 1, TP.HCM Việt Nam","","","","","","","0317649668","","2024-04-20 21:12:56"
"Công ty TNHH C&N Vina Tam Anh - Hàn Quốc","","","","","","","","","Vietnam","","","","","","","2025-08-21 14:58:45"
"CÔNG TY TNHH CNY TRADING VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2024-05-17 10:25:09"
"CÔNG TY TNHH COATS PHONG PHÚ","","huong.lan@coats.com","","","","",": Số 48 Đường Tăng Nhơn Phú, Phường Tăng Nhơn Phú B, TP Thủ Đức, TP HCM","","","","","","","0300828098","","2024-10-21 11:30:17"
"Công ty TNHH Coature Việt Nam","","","","","","","","","Vietnam","","","","","","","2025-11-19 10:05:03"
"CÔNG TY TNHH CỐC CỐC","","duyenphan@coccoc.com","","","","","Tầng 8, Tòa nhà đa năng ICON4, số 243A Đê La Thành, Phường Láng Thượng, Quận Đống Đa, Hà Nội","","","","Công Nghệ Thông Tin","Công nghệ thông tin","","0102963440","Corporate","2024-06-19 16:54:58"
"CÔNG TY TNHH CODE LEAP","'+84 93 110 59 15","hoa.phan@codeleap.de","","","","","Tầng 17, Tòa nhà L'Mak Long Tower, 101-103 Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","","","","","","","0317229511","","2023-09-08 13:41:11"
"CÔNG TY TNHH CODELINK","","","","","","","","","Vietnam","","","","","","","2025-11-26 12:53:19"
"CÔNG TY TNHH CODELINK","","","","","","","","","","","","","","","","2025-10-16 11:56:37"
"CÔNG TY TNHH CODELINK VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2026-03-17 17:07:56"
"CÔNG TY TNHH CODELYNX SOFTWARE SERVICES","","","","","","","","","","","","","","","","2025-05-15 16:01:17"
"Công ty TNHH Cơ điện A&E Việt Nam","","Hoadondientu.aevina@gmail.com","","","","","xóm Đình, thôn Chu Quyến 3, xã Chu Minh, huyện Ba Vì, TP Hà Nội","","","","","","","0107619240","","2025-05-14 10:30:45"
"Công Ty TNHH Cơ Điện Minh Anh","","","","","","","","","Vietnam","","","","","","","2024-05-08 16:40:31"
"CÔNG TY TNHH CODIHAUS","","","","","","","","","Vietnam","","","","","","","2024-11-01 14:52:32"
"CÔNG TY TNHH CÔ EM TRENDY","","contact@coemtrendy.com","","","","","40 Đường Số 2A, Phường Tân Mỹ, Thành phố Hồ Chí Minh, Việt Nam","","","","TRUYỀN THÔNG","Marketing và truyền thông","","0317424777","Corporate","2024-07-09 21:18:20"
"CÔNG TY TNHH COFFEE TRIP VIET NAM","","sales2@coffeetripvietnam.com","","","","","62/3 Đường số 11, Khu phố 5, Phường Linh Xuân, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","","","","Trung Quốc","","GIT/FIT","0315854069","Travel Agent","2024-03-18 10:09:37"
"CÔNG TY TNHH COGNIPLUS INTERIORS","","","","","","","","","Vietnam","","","","","","","2024-06-30 13:32:12"
"CÔNG TY TNHH COHERENT VIỆT NAM (ĐỒNG NAI)","","Hang.du@coherent.com","","","","","2A-1.F1, Đường Trần Phú, KCN Nhơn Trạch I, Xã Phước Thiền, Huyện Nhơn Trạch, Tỉnh Đồng Nai","","","","","","","3603958944","","2025-04-16 10:21:25"
"CÔNG TY TNHH CƠ KHÍ CHÍNH XÁC ETECH VINA","","","","","","","","","Vietnam","","","","","","","2025-05-24 21:11:11"
"CÔNG TY TNHH CƠ KHÍ ĐIỆN MÁY NHƯ QUỲNH","","","","","","","","","Vietnam","","","","","","","2025-06-02 05:10:44"
"CÔNG TY TNHH CƠ KHÍ VÀ DỊCH VỤ KỸ THUẬT VƯỢNG HỒNG PHÁT","","","","","","","","","","","","","","","","2025-04-05 00:07:45"
"CÔNG TY TNHH CƠ KHÍ VÀ DỊCH VỤ KỸ THUẬT VƯỢNG HỒNG PHÁT","","","","","","","","","","","","","","","","2025-03-04 19:17:33"
"Công ty TNHH CƠ KHÍ VIỆT HÀ","","","","","","","","","Vietnam","","","","","","","2025-01-14 07:28:35"
"CÔNG TY TNHH COLGATE-PALMOLIVE (VIỆT NAM)","","duong_nguyen@colpal.com","","","","","Tầng 13, Phòng 1312, Tòa nhà Saigon Trade Center, 37 Tôn Đức Thắng, Phường Sài Gòn, TP. Hồ Chí Minh, Việt Nam","","","","Bán buôn hàng tiêu dùng","Bán buôn và bán lẻ","","0300546015","Corporate","2025-09-04 10:26:39"
"CÔNG TY TNHH COLONY VIETNAM","","","","","","","","","Vietnam","","","","","","","2024-04-25 22:15:46"
"CÔNG TY TNHH COLOROBBIA VIỆT NAM","","vynnt@colorobbia.vn","","","","","Đường NR.4, khu công nghiệp Mỹ Xuân A, Phường Mỹ Xuân, Thị xã Phú Mỹ, Tỉnh Bà Rịa - Vũng Tàu, Việt Nam","","","","","","","3502348501","","2023-11-27 16:25:57"
"CÔNG TY TNHH COLOUR BILLION","","colourbillion20@tachiaink.com","","","","","Lô C2-16, khu công nghiệp Đại Đăng, Phường Phú Tân, Thành phố Thủ Dầu Một, Tỉnh Bình Dương, Việt Nam","","","","Sản xuất sơn","Xây dựng","","3700834623","Corporate","2025-01-08 09:44:35"
"CÔNG TY TNHH COLUMBIA ASIA BÌNH DƯƠNG","","yennhi.nguyenthi@columbiaasia.com","","","","","Khu Phố Hòa Lân, Phường Thuận Giao, Thành Phố Thuận An, Tỉnh Bình Dương, Việt Nam","","","","","","","3700952056","","2025-06-03 09:22:45"
"CÔNG TY TNHH COLUMBIA SPORTSWEAR VIỆT NAM","","Nguyen.Thao@columbia.com","","","","","Tầng 9, Tòa nhà A&B, 76A Lê Lai, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam","","","","Hoạt động tư vấn quản lý","Tư vấn","","0316713913","Corporate","2024-01-08 14:42:41"
"Công ty TNHH Combo Home Viet Nam","","ketoan.combohome@gmail.com","","","","","số 4/50 ngõ 1194 đường Láng - Phường Láng Thượng - Quận Đống đa - Hà Nội. Văn phòng : Số 315 Chường Trinh, Hà Nội.","","","","Thiết kế","Xây dựng","","0109023830","Corporate","2023-07-30 12:18:28"
"CÔNG TY TNHH COMY","","","","","","","","","Vietnam","","","","","","","2024-10-21 09:46:00"
"CÔNG TY TNHH CON CHIM ĐEN VIỆT NAM","","","","","","","","","Vietnam","","","","","","","2024-08-18 15:06:36"
"Công ty TNHH Cộng Cà Phê","","","","","","","Số 94 đường Láng, Phường Ngã Tư Sở,Quận Đống Đa, Thành phố Hà Nội, Việt Nam","","","","","","","0106696845","","2024-11-15 18:49:42"
"CÔNG TY TNHH CÔNG NGHỆ ẮC QUY HENG LI (VIỆT NAM)","","ntpquynh17@gmail.com","","","","","Đường số 4, KCN Nhơn Trạch 3 - Giai đoạn 2, Xã Phước An, Tỉnh Đồng Nai, Việt Nam","","","","Sản xuất pin và ắc quy","Sản xuất và bán buôn đồ điện tử","","3603321672","Corporate","2025-06-06 16:24:07"
"CÔNG TY TNHH CÔNG NGHỆ ASUS (VIỆT NAM)","","Nguyen1_Hoang@asus.com","'+84 93 369 03 6","","","","285 Cách Mạng Tháng Tám, Phường Hòa Hưng, TP Hồ Chí Minh","","","","Bán buôn máy vi tính","Bán buôn và bán lẻ","","0304965680","Corporate","2024-10-25 16:41:31"
"CÔNG TY TNHH CÔNG NGHỆ BẢO HỘ KANGLONGDA VIỆT NAM","","hoangnhi1803003@gmail.com","","","","","Lô CN 05, KCN Phong Điền - Viglacera, Phường Phong Dinh, Thành phố Huế","","","","Sản xuất nhựa","Công nghiệp chế biến và chế tạo","","3301661538","Corporate","2025-07-26 11:05:52"
"CÔNG TY TNHH CÔNG NGHỆ B ẢO TRÌ THÔNG MINH SUNGROW ( VIỆT NAM)","","","","","","","","","","","","","","","","2023-10-22 16:54:13"
"CÔNG TY TNHH CÔNG NGHỆ BẢO TRÌ THÔNG MINH SUNGROW ( VIỆT NAM)","","","","","","","","","","","","","","","","2023-10-22 16:56:29"
"CÔNG TY TNHH CÔNG NGHỆ BẤT ĐỘNG SẢN REVER","","biendn@rever.vn","","","","","SH03-03 và SH03-04 Saritown, số 05 – 07, đường B4, Phường An Lợi Đông, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","","","","","","","0313854313","","2024-12-18 16:05:34"
"CÔNG TY TNHH CÔNG NGHỆ CODERPUSH","","thanh@coderpush.com","","","","",": 18/2E Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, TP. Hồ Chí Minh, Việt Nam","","","","","","","0316530483","","2024-02-19 14:41:53"
"CÔNG TY TNHH CÔNG NGHỆ DỆT VERTEX (VIỆT NAM)","","prettyvo23@gmail.com","","","","","Nhà xưởng F3-1 và Nhà xưởng F3-2, Lô C3.1, Đường N2a, Khu công nghiệp Hựu Thạnh, Xã Hựu Thạnh, Huyện Đức Hoà, Tỉnh Long An, Việt Nam","","","","Sản xuất vải dệt kim, vải đan móc","Thời trang","","1102063762","Corporate","2025-06-24 15:55:31"
"CÔNG TY TNHH CÔNG NGHỆ DGN","","baobichongsoc@gmail.com","","","","","Phòng 1135, Tòa G3, Khu đô thị Vinhomes Green Bay, đường Lương Thế Vinh, Phường Mễ Trì, Quận Nam Từ Liêm, Thành Phố Hà Nội","","","","","","","0110738495","","2025-05-06 15:58:35"
"CÔNG TY TNHH CÔNG NGHỆ ĐGN","","baobichongsoc@gmail.com","","","","","Phòng 1135, Tòa G3, Khu đô thị Vinhomes Green Bay, đường Lương Thế Vinh, Phường Mễ Trì, Quận Nam Từ Liêm, Thành Phố Hà Nội","","","","","","","0110738495","","2025-05-06 14:09:24"
"CÔNG TY TNHH CÔNG NGHỆ DỊCH VỤ BIB","","thanhtth.bib@gmail.com","","","","","124/17/8 Phạm Văn Đồng, Phường Hạnh Thông, Thành phố Hồ Chí Minh, Việt Nam","","","","Công Nghệ Thông Tin","Công nghệ thông tin","","0316886786","Corporate","2024-08-27 15:24:55"
